,worker_id,gender,english_first_language,age_group,education,ratio
556,1827,male,0,18-30,bachelors,0.09811320754716982
557,183,female,0,30-45,bachelors,0.24523809523809523
558,2828,female,1,45-60,hs,0.16853932584269662
559,420,female,0,45-60,bachelors,0.23129251700680273
560,2374,female,0,30-45,bachelors,0.6142433234421365
561,1920,female,0,45-60,hs,0.09574468085106383
562,212,male,0,18-30,bachelors,0.1346153846153846
563,3792,female,0,30-45,masters,0.1935483870967742
564,1466,male,0,18-30,professional,0.19518072289156627
565,717,male,0,30-45,hs,0.1449814126394052
566,2720,male,0,18-30,professional,0.06779661016949153
567,2025,male,0,30-45,bachelors,0.1727447216890595
568,913,male,0,30-45,masters,0.11318407960199005
569,1584,male,0,30-45,masters,0.036231884057971016
570,2734,female,0,18-30,hs,0.11271676300578035
571,346,male,0,18-30,professional,0.09722222222222222
572,1724,male,0,18-30,masters,0.13983050847457626
573,3280,male,0,18-30,hs,0.21022727272727273
574,3483,male,0,18-30,masters,0.05084745762711865
575,3570,female,1,18-30,masters,0.4959677419354839
576,1620,male,0,30-45,hs,0.09389671361502347
577,1798,male,0,18-30,masters,0.04608294930875576
578,3680,male,0,30-45,hs,0.42391304347826086
579,1226,female,0,30-45,professional,0.11444921316165951
580,492,female,0,45-60,bachelors,0.2948148148148148
581,632,female,0,30-45,masters,0.11777777777777777
582,343,female,0,Over 60,some,0.1214574898785425
583,2596,female,0,30-45,doctorate,0.11052631578947368
584,3593,male,1,45-60,bachelors,0.15625
585,1956,female,0,18-30,masters,0.20512820512820512
586,1672,male,1,30-45,doctorate,0.023952095808383235
587,2760,female,0,18-30,hs,0.06569343065693431
588,1636,male,1,18-30,bachelors,0.03225806451612903
589,583,male,1,30-45,masters,0.6097560975609756
590,1445,male,0,45-60,hs,0.3209302325581395
591,256,female,0,18-30,hs,0.3078579117330463
592,810,female,0,30-45,hs,0.34788937409024745
593,1220,male,0,30-45,masters,0.2838915470494418
594,278,male,0,30-45,bachelors,0.11363636363636363
595,432,male,0,30-45,masters,0.13302752293577982
596,1328,male,0,18-30,bachelors,0.2302325581395349
597,2090,female,0,30-45,bachelors,0.04736842105263158
598,3860,female,0,18-30,hs,0.3333333333333333
599,1364,female,0,30-45,bachelors,0.10234899328859061
600,3485,female,0,45-60,bachelors,0.35106382978723405
601,3713,male,0,30-45,professional,0.2857142857142857
602,162,male,0,30-45,masters,0.1171875
603,1989,male,0,Under 18,hs,0.05789473684210526
604,3361,male,0,30-45,masters,0.5238095238095238
605,490,male,0,45-60,hs,0.39974779319041615
606,142,female,0,30-45,bachelors,0.15178571428571427
607,3351,male,0,45-60,bachelors,0.39644970414201186
608,936,female,0,45-60,bachelors,0.21688500727802038
609,275,male,0,18-30,hs,0.07301587301587302
610,854,male,0,30-45,masters,0.17484276729559747
611,3904,female,0,30-45,hs,0.1958762886597938
612,405,female,0,30-45,hs,0.10204081632653061
613,63,female,0,18-30,masters,0.17109458023379384
614,3960,male,0,30-45,masters,0.35294117647058826
615,481,female,0,18-30,hs,0.25
616,812,male,0,18-30,masters,0.15875370919881307
617,2956,male,0,30-45,hs,0.37727272727272726
618,3512,male,1,45-60,masters,0.2838983050847458
619,1751,male,0,45-60,professional,0.32919254658385094
620,239,male,0,18-30,hs,0.1690307328605201
621,3832,female,0,30-45,bachelors,0.23863636363636365
622,1935,male,0,30-45,masters,0.21495327102803738
623,2817,female,1,30-45,hs,0.2054263565891473
624,115,female,0,18-30,bachelors,0.13446676970633695
625,3932,female,1,18-30,bachelors,0.04
626,206,female,0,18-30,hs,0.17875647668393782
627,2584,male,0,30-45,professional,0.11153846153846154
628,2387,male,0,30-45,doctorate,0.13541666666666666
629,1652,male,0,18-30,bachelors,0.22322775263951736
630,0,male,0,18-30,hs,0.35386119257087
631,1260,female,1,45-60,hs,0.3496420047732697
632,3394,male,0,30-45,bachelors,0.16494845360824742
633,4018,male,0,30-45,hs,0.36
634,268,female,0,30-45,bachelors,0.05886970172684458
635,90,male,0,30-45,bachelors,0.0311284046692607
636,247,female,0,30-45,bachelors,0.05837320574162679
637,113,male,0,30-45,masters,0.12106135986733002
638,333,male,0,18-30,bachelors,0.06265984654731457
639,198,female,0,45-60,masters,0.1686046511627907
640,1366,female,0,30-45,bachelors,0.1623246492985972
641,1172,male,0,45-60,bachelors,0.1411042944785276
642,3066,male,0,18-30,hs,0.32934131736526945
643,3827,male,0,30-45,hs,0.23958333333333334
644,3559,male,0,30-45,bachelors,0.3008474576271186
645,3727,male,0,30-45,bachelors,0.030612244897959183
646,2084,female,0,18-30,hs,0.42105263157894735
647,3807,male,1,45-60,masters,0.3384615384615385
648,3428,male,0,18-30,masters,0.17266187050359713
649,1003,male,0,30-45,masters,0.23431498079385404
650,3602,male,0,18-30,hs,0.12244897959183673
651,1781,male,0,18-30,hs,0.16377649325626203
652,493,female,0,18-30,masters,0.2652582159624413
653,30,female,0,30-45,bachelors,0.2
654,2013,male,0,30-45,masters,0.031007751937984496
655,3790,female,0,18-30,masters,0.21875
656,434,male,0,18-30,bachelors,0.17445482866043613
657,1369,male,0,18-30,bachelors,0.1884498480243161
658,2250,male,0,18-30,hs,0.15242494226327943
659,2698,male,0,30-45,bachelors,0.3304904051172708
660,1208,female,0,30-45,some,0.2766355140186916
661,1426,male,0,18-30,bachelors,0.15309446254071662
662,1089,male,0,45-60,bachelors,0.260752688172043
663,1201,male,0,Under 18,hs,0.10982658959537572
664,704,male,0,18-30,bachelors,0.13988439306358383
665,133,male,0,30-45,masters,0.21774193548387097
666,379,male,0,30-45,professional,0.09534368070953436
667,1173,female,0,18-30,bachelors,0.12335526315789473
668,2379,male,0,18-30,masters,
669,782,male,0,30-45,masters,0.4606741573033708
670,2151,female,0,30-45,masters,0.4260869565217391
671,639,male,0,45-60,bachelors,0.30510018214936246
672,3180,male,1,30-45,hs,0.16842105263157894
673,2297,female,1,30-45,masters,0.038461538461538464
674,3768,female,0,18-30,masters,0.38202247191011235
675,322,female,0,30-45,bachelors,0.1940763834762276
676,260,female,0,30-45,bachelors,0.11901681759379043
677,1575,female,0,30-45,professional,0.47107438016528924
678,457,female,0,18-30,bachelors,0.2793696275071633
679,938,female,1,45-60,hs,0.22344610542879623
680,3382,female,0,18-30,professional,0.23809523809523808
681,1131,male,0,,bachelors,0.0780399274047187
682,3488,male,0,30-45,masters,0.35106382978723405
683,2058,female,0,18-30,doctorate,0.07720588235294118
684,2614,female,0,45-60,masters,0.2774566473988439
685,435,female,0,18-30,bachelors,0.2484076433121019
686,50,female,0,18-30,hs,0.09803921568627451
687,3479,female,0,18-30,bachelors,0.06521739130434782
688,144,male,0,30-45,bachelors,0.1625487646293888
689,2103,female,0,30-45,masters,0.14204545454545456
690,1629,female,0,18-30,bachelors,0.10661764705882353
691,2915,male,0,18-30,masters,0.013333333333333334
692,3749,female,1,30-45,masters,0.042105263157894736
693,3814,male,0,18-30,professional,0.021052631578947368
694,1592,female,0,45-60,bachelors,0.043478260869565216
695,1794,male,0,18-30,hs,0.10810810810810811
696,2038,male,1,30-45,bachelors,0.1267605633802817
697,507,female,0,18-30,bachelors,0.33575317604355714
698,3516,male,0,18-30,professional,0.010638297872340425
699,3702,male,0,18-30,hs,0.043010752688172046
700,2331,male,0,18-30,hs,0.1264705882352941
701,3148,male,0,30-45,professional,0.05235602094240838
702,56,male,0,30-45,bachelors,0.25327510917030566
703,1101,male,0,18-30,bachelors,0.20726672171758878
704,48,male,0,30-45,hs,0.13449023861171366
705,1404,male,0,18-30,some,0.18990384615384615
706,1538,male,0,30-45,bachelors,0.3873239436619718
707,539,female,0,18-30,bachelors,0.17109634551495018
708,1010,male,0,30-45,bachelors,0.13953488372093023
709,591,female,1,30-45,bachelors,0.5925925925925926
710,2312,male,0,18-30,bachelors,0.10815939278937381
711,3146,female,0,18-30,masters,0.16091954022988506
712,371,female,0,30-45,bachelors,0.13023255813953488
713,338,female,0,30-45,doctorate,0.2677595628415301
714,2616,female,0,18-30,masters,0.25
715,776,female,0,18-30,hs,0.14858096828046743
716,2814,male,0,18-30,bachelors,0.0962566844919786
717,1655,male,1,30-45,bachelors,0.03333333333333333
718,2453,female,0,18-30,bachelors,0.17375886524822695
719,869,male,0,Under 18,hs,0.09782608695652174
720,2098,male,0,30-45,hs,0.2857142857142857
721,7,male,0,18-30,bachelors,0.16391852570320078
722,1496,male,0,18-30,hs,0.19047619047619047
723,882,male,0,30-45,professional,0.23404255319148937
724,27,male,0,18-30,hs,0.1762632197414806
725,573,male,0,18-30,professional,0.1584553928095872
726,2392,female,0,18-30,masters,0.319910514541387
727,2252,female,1,30-45,masters,0.2621035058430718
728,1874,male,1,45-60,hs,0.2727272727272727
729,3673,female,0,30-45,hs,0.2857142857142857
730,446,female,0,30-45,masters,0.11053315994798439
731,1198,female,0,45-60,masters,0.209375
732,1505,female,0,18-30,hs,0.20439844760672704
733,286,female,0,30-45,hs,0.2513842746400886
734,449,female,0,30-45,professional,0.28641975308641976
735,2261,male,0,18-30,bachelors,0.2891566265060241
736,485,male,0,30-45,bachelors,0.4189189189189189
737,2172,male,0,45-60,masters,0.14673913043478262
738,3527,male,0,18-30,hs,0.15873015873015872
739,3507,male,0,18-30,professional,0.21965317919075145
740,3523,female,0,30-45,bachelors,0.24528301886792453
741,1477,female,1,30-45,bachelors,0.41424802110817943
742,3705,male,0,30-45,professional,0.13978494623655913
743,3039,male,0,30-45,masters,0.31666666666666665
744,1179,female,0,18-30,masters,0.07674418604651163
745,167,female,0,18-30,professional,0.1900121802679659
746,2055,male,0,30-45,bachelors,0.0677361853832442
747,2273,male,0,18-30,hs,0.19008264462809918
748,915,male,1,18-30,masters,0.09193776520509193
749,1296,male,0,18-30,bachelors,0.12735849056603774
750,4012,female,0,30-45,masters,0.5531914893617021
751,2430,female,0,30-45,bachelors,0.35
752,2489,male,0,30-45,bachelors,0.056022408963585436
753,2475,male,0,30-45,professional,0.28
754,22,male,0,18-30,masters,0.1595900439238653
755,23,female,0,30-45,masters,0.16296296296296298
756,21,female,0,18-30,masters,0.12724550898203593
757,2890,male,0,18-30,bachelors,0.09770114942528736
758,746,male,0,30-45,masters,0.29566563467492263
759,1690,male,0,18-30,hs,0.01858736059479554
760,1669,female,0,18-30,hs,0.26961770623742454
761,3639,female,0,18-30,masters,0.3319672131147541
762,2014,female,0,30-45,bachelors,0.05263157894736842
763,2641,male,0,18-30,hs,0.2
764,3432,female,0,45-60,masters,0.22965116279069767
765,1028,male,0,18-30,hs,0.11942446043165468
766,3291,female,0,30-45,bachelors,0.4329896907216495
767,3242,male,0,18-30,bachelors,
768,1336,male,0,30-45,some,0.20757575757575758
769,1161,female,0,18-30,bachelors,0.1125
770,1133,male,1,,masters,0.20709219858156028
771,1013,male,0,30-45,professional,0.18858131487889274
772,1651,female,0,30-45,bachelors,0.022988505747126436
773,2269,male,0,18-30,hs,0.12420382165605096
774,2278,female,0,30-45,professional,0.3791208791208791
775,290,male,0,30-45,bachelors,0.28776978417266186
776,2409,male,0,30-45,some,0.04666666666666667
777,2830,female,1,30-45,bachelors,0.2578947368421053
778,3513,female,1,45-60,bachelors,0.2222222222222222
779,1589,female,0,30-45,masters,0.24651810584958217
780,2557,female,0,18-30,hs,0.06994818652849741
781,770,female,0,30-45,bachelors,0.21661237785016288
782,919,male,0,18-30,some,0.1518987341772152
783,1154,male,0,18-30,hs,0.10857142857142857
784,388,female,0,30-45,bachelors,0.16494845360824742
785,2634,male,0,30-45,bachelors,0.11627906976744186
786,653,male,0,18-30,masters,0.09467455621301775
787,2752,male,0,45-60,bachelors,0.11940298507462686
788,3308,male,0,30-45,hs,0.30851063829787234
789,548,male,0,18-30,bachelors,0.1354764638346728
790,2705,female,1,18-30,masters,0.4306930693069307
791,3732,female,1,18-30,bachelors,0.20588235294117646
792,2396,male,0,30-45,professional,0.4946808510638298
793,1627,male,0,30-45,masters,0.12159329140461216
794,2104,female,0,18-30,hs,0.2358974358974359
795,84,female,0,18-30,hs,0.075
796,1368,male,0,30-45,some,0.14831460674157304
797,1944,male,0,30-45,masters,0.0847953216374269
798,1818,female,0,30-45,bachelors,0.17982456140350878
799,35,male,0,18-30,bachelors,0.16743755781683625
800,2502,male,0,30-45,bachelors,0.005797101449275362
801,2848,male,0,18-30,masters,0.021052631578947368
802,878,male,0,18-30,bachelors,0.11303344867358708
803,2686,female,1,45-60,hs,0.10101010101010101
804,3855,male,0,30-45,masters,0.010309278350515464
805,2597,male,0,18-30,bachelors,0.12435233160621761
806,807,male,0,18-30,bachelors,0.22265246853823814
807,24,female,0,18-30,masters,0.34450651769087526
808,1487,male,0,Under 18,bachelors,0.11494252873563218
809,1052,female,0,18-30,professional,0.08888888888888889
810,241,female,0,30-45,bachelors,0.35343383584589616
811,1047,female,0,18-30,masters,0.03954802259887006
812,3598,male,0,30-45,professional,0.07291666666666667
813,1432,male,0,18-30,hs,0.5428571428571428
814,2601,female,0,30-45,masters,0.15520628683693516
815,3477,female,0,30-45,bachelors,0.1901840490797546
816,825,female,0,18-30,masters,0.1328125
817,2680,male,0,30-45,professional,0.12272727272727273
818,3769,female,1,45-60,hs,0.3333333333333333
819,2564,male,0,18-30,professional,0.137546468401487
820,2800,male,1,30-45,professional,0.05660377358490566
821,2341,male,0,18-30,bachelors,0.2073170731707317
822,1917,female,0,18-30,hs,0.13409961685823754
823,2378,female,0,18-30,bachelors,0.158203125
824,2237,female,0,30-45,masters,0.08620689655172414
825,2950,male,1,30-45,bachelors,0.3312302839116719
826,308,female,0,30-45,bachelors,0.1356297093649085
827,1693,female,0,30-45,bachelors,0.16910229645093947
828,2886,female,0,18-30,hs,0.47761194029850745
829,973,male,0,18-30,bachelors,0.05027932960893855
830,2954,male,0,18-30,masters,0.5079365079365079
831,1837,male,0,18-30,masters,0.2981651376146789
832,2330,female,0,18-30,bachelors,0.6170212765957447
833,1378,male,0,18-30,bachelors,0.14309764309764308
834,2145,male,0,18-30,professional,0.31554524361948955
835,2131,male,0,30-45,masters,0.28053204353083433
836,1645,female,0,18-30,masters,0.1822125813449024
837,8,male,0,30-45,hs,0.18173168411037108
838,1642,female,0,18-30,hs,0.11627906976744186
839,822,female,0,30-45,bachelors,0.18251928020565553
840,2623,female,0,18-30,hs,0.18604651162790697
841,1952,male,0,18-30,masters,0.2881944444444444
842,2531,male,0,18-30,bachelors,0.32053742802303264
843,3675,female,1,,hs,0.1875
844,305,male,1,18-30,doctorate,0.05717367853290183
845,3940,female,1,45-60,bachelors,0.5121951219512195
846,1832,male,0,45-60,hs,0.055865921787709494
847,3388,male,1,18-30,hs,0.7380952380952381
848,618,male,0,18-30,bachelors,0.10241820768136557
849,3510,male,0,18-30,bachelors,0.13861386138613863
850,2715,female,0,30-45,hs,0.09090909090909091
851,3091,male,0,30-45,masters,0.22093023255813954
852,397,female,0,30-45,bachelors,0.17543859649122806
853,1081,female,0,45-60,hs,0.06287425149700598
854,603,male,0,30-45,masters,0.15209988649262202
855,1281,male,0,18-30,professional,0.005319148936170213
856,1476,male,0,30-45,masters,0.1012987012987013
857,1333,male,0,18-30,hs,0.09259259259259259
858,2637,male,0,30-45,hs,0.5212765957446809
859,471,female,0,18-30,hs,0.11592632719393282
860,3304,male,0,45-60,hs,0.20616113744075829
861,3816,male,0,30-45,masters,0.030303030303030304
862,487,female,0,18-30,masters,0.27065217391304347
863,1619,female,0,18-30,bachelors,0.06204379562043796
864,3363,female,1,18-30,hs,0.38095238095238093
865,1668,female,0,Over 60,masters,0.2445414847161572
866,387,male,0,18-30,bachelors,0.19623059866962306
867,553,female,0,30-45,bachelors,0.22933333333333333
868,512,female,0,30-45,masters,0.24437299035369775
869,3561,male,0,30-45,masters,0.58125
870,118,female,1,45-60,hs,0.19764957264957264
871,1291,female,0,30-45,masters,0.43066884176182707
872,2268,female,1,45-60,hs,0.15193370165745856
873,1385,male,1,45-60,hs,0.1662303664921466
874,823,female,0,30-45,bachelors,0.25301204819277107
875,2133,female,0,30-45,bachelors,0.13738441215323646
876,661,male,0,18-30,hs,0.25815217391304346
877,3808,male,0,30-45,bachelors,0.15151515151515152
878,1849,male,0,30-45,masters,0.09885931558935361
879,588,female,1,18-30,masters,0.13995726495726496
880,3027,female,0,18-30,hs,0.42196531791907516
881,466,male,0,30-45,some,0.2077922077922078
882,843,male,0,30-45,masters,0.167420814479638
883,2202,male,1,30-45,masters,0.1457725947521866
884,2282,female,0,18-30,masters,0.13454545454545455
885,620,male,0,18-30,professional,0.3930704898446834
886,3754,male,0,45-60,hs,0.19767441860465115
887,1080,female,1,18-30,bachelors,0.07476635514018691
888,1887,male,0,30-45,masters,0.20059435364041606
889,1775,male,0,18-30,bachelors,0.19369369369369369
890,1821,female,0,30-45,bachelors,0.11213720316622691
891,2528,female,0,30-45,hs,0.5551181102362205
892,2785,female,1,30-45,hs,0.5681818181818182
893,966,male,0,30-45,masters,0.07547169811320754
894,1284,male,0,30-45,hs,0.06696428571428571
895,1011,male,0,30-45,professional,0.10357815442561205
896,1286,male,0,30-45,hs,0.11160714285714286
897,135,male,0,,hs,0.11198738170347003
898,2473,female,0,18-30,bachelors,0.1864406779661017
899,1734,male,0,18-30,hs,0.20943952802359883
900,754,female,1,45-60,hs,0.47115384615384615
901,1921,female,0,30-45,professional,0.14254859611231102
902,2549,female,0,30-45,hs,0.40963855421686746
903,1931,male,0,30-45,bachelors,0.356763925729443
904,2096,male,0,18-30,hs,0.1592920353982301
905,1255,female,0,18-30,hs,0.023809523809523808
906,880,male,0,18-30,bachelors,0.3684210526315789
907,2644,male,0,18-30,hs,0.07514450867052024
908,361,female,0,18-30,masters,0.18799212598425197
909,2703,female,0,30-45,hs,0.3974358974358974
910,2857,female,0,18-30,masters,0.021052631578947368
911,660,female,0,18-30,hs,0.12953995157384987
912,2684,female,1,18-30,masters,0.072992700729927
913,2128,female,0,30-45,bachelors,0.2462686567164179
914,2612,female,0,18-30,bachelors,0.09770114942528736
915,425,male,0,30-45,bachelors,0.1501416430594901
916,1862,female,0,30-45,professional,0.09580838323353294
917,3828,female,0,45-60,professional,0.7058823529411765
918,1148,male,0,30-45,masters,0.05027932960893855
919,2947,male,0,30-45,professional,0.3047619047619048
920,1864,male,0,30-45,professional,0.09693053311793215
921,2135,female,0,30-45,hs,0.042492917847025496
922,2738,male,0,18-30,bachelors,0.10869565217391304
923,2535,female,0,30-45,bachelors,0.5238095238095238
924,623,male,0,18-30,bachelors,0.5232558139534884
925,1066,male,1,45-60,hs,0.10614525139664804
926,3358,male,1,45-60,bachelors,0.16666666666666666
927,3171,male,1,18-30,bachelors,0.4915254237288136
928,1723,male,0,45-60,professional,0.2732919254658385
929,3076,male,0,30-45,hs,0.028985507246376812
930,2645,male,0,18-30,hs,0.2471264367816092
931,248,male,1,30-45,bachelors,0.22821100917431192
932,1171,female,1,Over 60,hs,0.4894613583138173
933,787,male,0,18-30,bachelors,0.06567796610169492
934,1266,female,0,30-45,bachelors,0.16783216783216784
935,3287,male,0,18-30,bachelors,0.17341040462427745
936,1929,male,0,Under 18,hs,0.03825136612021858
937,873,male,0,18-30,bachelors,0.0684931506849315
938,2970,male,1,30-45,bachelors,0.17391304347826086
939,3667,female,0,,bachelors,0.021052631578947368
940,2053,female,1,30-45,masters,0.22270742358078602
941,2930,female,1,18-30,hs,0.40532544378698226
942,1067,male,0,18-30,professional,0.16285714285714287
943,1458,male,1,30-45,bachelors,0.23595505617977527
944,415,male,1,18-30,bachelors,0.19362745098039216
945,1933,male,0,18-30,bachelors,0.04739336492890995
946,683,male,0,45-60,hs,0.3455056179775281
947,2204,female,1,Over 60,hs,0.2857142857142857
948,2194,male,0,18-30,hs,0.38271604938271603
949,1940,male,0,18-30,bachelors,0.22988505747126436
950,1071,male,1,18-30,bachelors,0.24573378839590443
951,3756,male,0,18-30,bachelors,0.12121212121212122
952,555,female,0,18-30,hs,0.1499460625674218
953,2034,female,1,30-45,masters,0.24083769633507854
954,3912,female,1,18-30,professional,0.5384615384615384
955,3036,female,1,18-30,bachelors,0.10256410256410256
956,2236,male,0,30-45,masters,0.04059040590405904
957,1155,male,1,18-30,masters,0.01694915254237288
958,2608,male,0,18-30,hs,0.15384615384615385
959,3649,female,0,30-45,hs,0.6666666666666666
960,196,male,0,18-30,hs,0.07623318385650224
961,2554,female,0,18-30,bachelors,0.1773049645390071
962,2390,male,0,30-45,hs,0.28360413589364847
963,2775,male,0,18-30,hs,0.2235294117647059
964,190,male,0,30-45,hs,0.11411992263056092
965,1590,male,1,30-45,masters,0.07238605898123325
966,694,male,0,18-30,bachelors,0.475177304964539
967,1597,female,0,18-30,professional,0.29411764705882354
968,2813,male,1,18-30,bachelors,0.1548974943052392
969,642,male,0,30-45,hs,0.10748560460652591
970,3530,female,0,45-60,masters,0.3804347826086957
971,3489,female,0,45-60,bachelors,0.2184873949579832
972,2328,female,0,18-30,some,0.24603174603174602
973,969,female,1,30-45,hs,0.16207276736493936
974,800,male,1,45-60,bachelors,0.23324396782841822
975,3688,female,1,30-45,bachelors,0.20512820512820512
976,1671,male,1,45-60,masters,0.225
977,2807,male,1,18-30,bachelors,0.09375
978,2325,male,0,18-30,doctorate,0.1920374707259953
979,1742,female,0,30-45,bachelors,0.16477272727272727
980,2199,male,0,18-30,some,0.4647058823529412
981,3213,male,1,30-45,bachelors,0.33509234828496043
982,1314,female,0,30-45,bachelors,0.12083333333333333
983,2675,male,1,18-30,hs,0.03296703296703297
984,3184,female,0,45-60,some,0.061855670103092786
985,2561,male,0,45-60,hs,0.07692307692307693
986,1419,female,0,45-60,bachelors,0.20683111954459202
987,3746,male,0,18-30,bachelors,0.052083333333333336
988,1240,male,0,18-30,professional,0.13953488372093023
989,337,male,0,18-30,bachelors,0.09649122807017543
990,607,male,0,18-30,hs,0.10707456978967496
991,296,male,0,30-45,hs,0.04066985645933014
992,909,male,0,18-30,bachelors,0.11847555923777962
993,1797,male,0,18-30,bachelors,0.21518987341772153
994,2272,female,0,30-45,bachelors,0.28205128205128205
995,3720,female,0,18-30,bachelors,0.12244897959183673
996,496,male,0,Under 18,hs,0.14838709677419354
997,742,male,0,30-45,hs,0.08396946564885496
998,398,female,0,30-45,bachelors,0.11943620178041543
999,1731,male,0,30-45,hs,0.13688212927756654
1000,3445,male,0,18-30,masters,0.18518518518518517
1001,3101,male,0,30-45,professional,0.2777777777777778
1002,1839,female,0,18-30,masters,0.07633587786259542
1003,2245,male,0,18-30,professional,0.1712707182320442
1004,1254,male,0,18-30,masters,0.07174887892376682
1005,1574,female,0,30-45,professional,0.44621513944223107
1006,2853,male,1,30-45,professional,0.27979274611398963
1007,2205,male,1,30-45,bachelors,0.32903225806451614
1008,3993,female,0,18-30,masters,0.5
1009,3316,male,0,45-60,hs,0.25170068027210885
1010,2402,male,1,18-30,bachelors,0.10869565217391304
1011,688,male,0,30-45,bachelors,0.1940828402366864
1012,1958,female,0,18-30,hs,0.20113314447592068
1013,1021,female,1,30-45,hs,0.1018867924528302
1014,1515,female,0,18-30,masters,0.12557077625570776
1015,2532,male,0,18-30,bachelors,0.48031496062992124
1016,1121,male,0,18-30,bachelors,0.0480225988700565
1017,2111,male,0,18-30,professional,0.12755102040816327
1018,2456,female,0,30-45,bachelors,0.09045226130653267
1019,1829,male,0,18-30,hs,0.023529411764705882
1020,3043,female,0,45-60,professional,0.24
1021,4051,male,0,18-30,professional,0.7777777777777778
1022,121,male,0,18-30,bachelors,0.09631728045325778
1023,2445,male,0,30-45,hs,0.03488372093023256
1024,3596,female,1,30-45,bachelors,0.04
1025,2123,male,0,18-30,masters,0.26576576576576577
1026,1197,male,0,30-45,professional,0.07602339181286549
1027,1541,male,0,18-30,bachelors,0.3372093023255814
1028,1730,female,0,30-45,professional,0.15555555555555556
1029,2460,male,0,18-30,bachelors,0.05817174515235457
1030,3722,male,0,18-30,masters,0.20408163265306123
1031,1659,male,0,18-30,bachelors,0.20859538784067086
1032,2871,female,1,30-45,masters,0.1962962962962963
1033,1577,male,0,18-30,hs,0.2536443148688047
1034,864,male,0,30-45,bachelors,0.13585291113381
1035,1894,female,0,18-30,bachelors,0.13930348258706468
1036,251,female,1,18-30,bachelors,0.1546218487394958
1037,486,male,1,30-45,hs,0.41982864137086906
1038,2668,male,0,30-45,hs,0.07894736842105263
1039,307,male,0,30-45,hs,0.12987012987012986
1040,641,male,0,30-45,bachelors,0.15384615384615385
1041,3880,female,1,Over 60,bachelors,0.11428571428571428
1042,2603,female,0,45-60,bachelors,0.1415929203539823
1043,331,male,0,30-45,bachelors,0.057750759878419454
1044,3836,female,1,30-45,bachelors,0.25925925925925924
1045,968,male,1,18-30,masters,0.0035971223021582736
1046,1712,male,0,30-45,professional,0.11290322580645161
1047,431,male,1,30-45,bachelors,0.1721763085399449
1048,1495,male,1,30-45,bachelors,0.6309523809523809
1049,255,male,0,30-45,hs,0.21016949152542372
1050,1982,female,0,18-30,masters,0.15625
1051,1159,male,0,30-45,hs,0.016666666666666666
1052,1158,female,1,18-30,hs,0.1793103448275862
1053,2118,male,1,30-45,professional,0.15467625899280577
1054,1231,male,0,30-45,bachelors,0.06896551724137931
1055,1227,male,0,18-30,bachelors,0.23422562141491396
1056,2907,male,0,18-30,hs,0.19269102990033224
1057,1015,male,0,30-45,hs,0.20363636363636364
1058,2874,male,0,30-45,hs,0.12435233160621761
1059,3738,male,0,18-30,masters,0.18085106382978725
1060,917,male,0,Under 18,hs,0.19553072625698323
1061,2845,female,1,18-30,hs,0.09259259259259259
1062,2646,male,0,18-30,hs,0.25842696629213485
1063,3100,female,0,45-60,professional,0.5116279069767442
1064,912,male,0,18-30,hs,0.027855153203342618
1065,3861,male,0,30-45,hs,0.5882352941176471
1066,1999,female,0,18-30,some,0.0625
1067,651,male,0,30-45,masters,0.14403973509933773
1068,249,female,0,30-45,bachelors,0.11698717948717949
1069,2809,male,0,30-45,professional,0.2471131639722864
1070,3030,male,0,18-30,masters,0.6962025316455697
1071,448,male,0,18-30,bachelors,0.12962962962962962
1072,3486,male,0,18-30,hs,0.44680851063829785
1073,1532,male,0,30-45,bachelors,0.20310478654592498
1074,2819,male,1,18-30,hs,0.329608938547486
1075,3273,male,0,30-45,masters,0.09248554913294797
1076,1107,male,0,18-30,hs,0.4056603773584906
1077,3183,female,0,18-30,masters,0.13725490196078433
1078,3132,female,1,45-60,bachelors,0.25
1079,2772,male,0,30-45,hs,0.14112903225806453
1080,3240,male,1,30-45,hs,0.21428571428571427
1081,994,male,0,18-30,professional,0.27419354838709675
1082,64,male,0,30-45,masters,0.14384920634920634
1083,1674,female,0,30-45,bachelors,0.0695970695970696
1084,437,male,0,30-45,bachelors,0.24912689173457508
1085,1493,female,0,30-45,bachelors,0.10556348074179743
1086,786,male,0,45-60,hs,0.335423197492163
1087,979,female,1,18-30,bachelors,0.19029850746268656
1088,1382,male,1,45-60,bachelors,0.08196721311475409
1089,3407,female,0,18-30,hs,0.2857142857142857
1090,795,female,1,45-60,bachelors,0.29679595278246207
1091,2640,male,1,30-45,bachelors,0.36585365853658536
1092,3604,male,0,30-45,bachelors,0.058823529411764705
1093,383,male,0,30-45,hs,0.08085808580858085
1094,1912,male,0,,some,0.19771863117870722
1095,2238,male,0,18-30,hs,0.0661764705882353
1096,2093,male,0,18-30,some,0.05434782608695652
1097,3018,male,0,18-30,hs,0.08653846153846154
1098,767,male,1,18-30,masters,0.6206896551724138
1099,3410,male,0,45-60,professional,0.5882352941176471
1100,3794,male,1,45-60,bachelors,0.25
1101,2736,male,0,18-30,bachelors,0.14173228346456693
1102,745,male,0,18-30,hs,0.10801393728222997
1103,2270,male,0,18-30,hs,0.12
1104,2875,male,0,30-45,hs,0.35294117647058826
1105,221,female,0,30-45,bachelors,0.06682027649769585
1106,1210,male,0,18-30,hs,0.1663619744058501
