,worker_id,gender,english_first_language,age_group,education
852,397,female,0,30-45,bachelors
853,1081,female,0,45-60,hs
854,603,male,0,30-45,masters
855,1281,male,0,18-30,professional
856,1476,male,0,30-45,masters
857,1333,male,0,18-30,hs
858,2637,male,0,30-45,hs
859,471,female,0,18-30,hs
860,3304,male,0,45-60,hs
861,3816,male,0,30-45,masters
862,487,female,0,18-30,masters
863,1619,female,0,18-30,bachelors
864,3363,female,1,18-30,hs
865,1668,female,0,Over 60,masters
866,387,male,0,18-30,bachelors
867,553,female,0,30-45,bachelors
868,512,female,0,30-45,masters
869,3561,male,0,30-45,masters
870,118,female,1,45-60,hs
871,1291,female,0,30-45,masters
872,2268,female,1,45-60,hs
873,1385,male,1,45-60,hs
874,823,female,0,30-45,bachelors
875,2133,female,0,30-45,bachelors
876,661,male,0,18-30,hs
877,3808,male,0,30-45,bachelors
878,1849,male,0,30-45,masters
879,588,female,1,18-30,masters
880,3027,female,0,18-30,hs
881,466,male,0,30-45,some
882,843,male,0,30-45,masters
883,2202,male,1,30-45,masters
884,2282,female,0,18-30,masters
885,620,male,0,18-30,professional
886,3754,male,0,45-60,hs
887,1080,female,1,18-30,bachelors
888,1887,male,0,30-45,masters
889,1775,male,0,18-30,bachelors
890,1821,female,0,30-45,bachelors
891,2528,female,0,30-45,hs
892,2785,female,1,30-45,hs
893,966,male,0,30-45,masters
894,1284,male,0,30-45,hs
895,1011,male,0,30-45,professional
896,1286,male,0,30-45,hs
897,135,male,0,,hs
898,2473,female,0,18-30,bachelors
899,1734,male,0,18-30,hs
900,754,female,1,45-60,hs
901,1921,female,0,30-45,professional
902,2549,female,0,30-45,hs
903,1931,male,0,30-45,bachelors
904,2096,male,0,18-30,hs
905,1255,female,0,18-30,hs
906,880,male,0,18-30,bachelors
907,2644,male,0,18-30,hs
908,361,female,0,18-30,masters
909,2703,female,0,30-45,hs
910,2857,female,0,18-30,masters
911,660,female,0,18-30,hs
912,2684,female,1,18-30,masters
913,2128,female,0,30-45,bachelors
914,2612,female,0,18-30,bachelors
915,425,male,0,30-45,bachelors
916,1862,female,0,30-45,professional
917,3828,female,0,45-60,professional
918,1148,male,0,30-45,masters
919,2947,male,0,30-45,professional
920,1864,male,0,30-45,professional
921,2135,female,0,30-45,hs
922,2738,male,0,18-30,bachelors
923,2535,female,0,30-45,bachelors
924,623,male,0,18-30,bachelors
925,1066,male,1,45-60,hs
926,3358,male,1,45-60,bachelors
927,3171,male,1,18-30,bachelors
928,1723,male,0,45-60,professional
929,3076,male,0,30-45,hs
930,2645,male,0,18-30,hs
931,248,male,1,30-45,bachelors
932,1171,female,1,Over 60,hs
933,787,male,0,18-30,bachelors
934,1266,female,0,30-45,bachelors
935,3287,male,0,18-30,bachelors
936,1929,male,0,Under 18,hs
937,873,male,0,18-30,bachelors
938,2970,male,1,30-45,bachelors
939,3667,female,0,,bachelors
940,2053,female,1,30-45,masters
941,2930,female,1,18-30,hs
942,1067,male,0,18-30,professional
943,1458,male,1,30-45,bachelors
944,415,male,1,18-30,bachelors
945,1933,male,0,18-30,bachelors
946,683,male,0,45-60,hs
947,2204,female,1,Over 60,hs
948,2194,male,0,18-30,hs
949,1940,male,0,18-30,bachelors
950,1071,male,1,18-30,bachelors
951,3756,male,0,18-30,bachelors
952,555,female,0,18-30,hs
953,2034,female,1,30-45,masters
954,3912,female,1,18-30,professional
955,3036,female,1,18-30,bachelors
956,2236,male,0,30-45,masters
957,1155,male,1,18-30,masters
958,2608,male,0,18-30,hs
959,3649,female,0,30-45,hs
960,196,male,0,18-30,hs
961,2554,female,0,18-30,bachelors
962,2390,male,0,30-45,hs
963,2775,male,0,18-30,hs
964,190,male,0,30-45,hs
965,1590,male,1,30-45,masters
966,694,male,0,18-30,bachelors
967,1597,female,0,18-30,professional
968,2813,male,1,18-30,bachelors
969,642,male,0,30-45,hs
970,3530,female,0,45-60,masters
971,3489,female,0,45-60,bachelors
972,2328,female,0,18-30,some
973,969,female,1,30-45,hs
974,800,male,1,45-60,bachelors
975,3688,female,1,30-45,bachelors
976,1671,male,1,45-60,masters
977,2807,male,1,18-30,bachelors
978,2325,male,0,18-30,doctorate
979,1742,female,0,30-45,bachelors
980,2199,male,0,18-30,some
981,3213,male,1,30-45,bachelors
982,1314,female,0,30-45,bachelors
983,2675,male,1,18-30,hs
984,3184,female,0,45-60,some
985,2561,male,0,45-60,hs
986,1419,female,0,45-60,bachelors
987,3746,male,0,18-30,bachelors
988,1240,male,0,18-30,professional
989,337,male,0,18-30,bachelors
990,607,male,0,18-30,hs
991,296,male,0,30-45,hs
992,909,male,0,18-30,bachelors
993,1797,male,0,18-30,bachelors
994,2272,female,0,30-45,bachelors
995,3720,female,0,18-30,bachelors
996,496,male,0,Under 18,hs
997,742,male,0,30-45,hs
998,398,female,0,30-45,bachelors
999,1731,male,0,30-45,hs
1000,3445,male,0,18-30,masters
1001,3101,male,0,30-45,professional
1002,1839,female,0,18-30,masters
1003,2245,male,0,18-30,professional
1004,1254,male,0,18-30,masters
1005,1574,female,0,30-45,professional
1006,2853,male,1,30-45,professional
1007,2205,male,1,30-45,bachelors
1008,3993,female,0,18-30,masters
1009,3316,male,0,45-60,hs
1010,2402,male,1,18-30,bachelors
1011,688,male,0,30-45,bachelors
1012,1958,female,0,18-30,hs
1013,1021,female,1,30-45,hs
1014,1515,female,0,18-30,masters
1015,2532,male,0,18-30,bachelors
1016,1121,male,0,18-30,bachelors
1017,2111,male,0,18-30,professional
1018,2456,female,0,30-45,bachelors
1019,1829,male,0,18-30,hs
1020,3043,female,0,45-60,professional
1021,4051,male,0,18-30,professional
1022,121,male,0,18-30,bachelors
1023,2445,male,0,30-45,hs
1024,3596,female,1,30-45,bachelors
1025,2123,male,0,18-30,masters
1026,1197,male,0,30-45,professional
1027,1541,male,0,18-30,bachelors
1028,1730,female,0,30-45,professional
1029,2460,male,0,18-30,bachelors
1030,3722,male,0,18-30,masters
1031,1659,male,0,18-30,bachelors
1032,2871,female,1,30-45,masters
1033,1577,male,0,18-30,hs
1034,864,male,0,30-45,bachelors
1035,1894,female,0,18-30,bachelors
1036,251,female,1,18-30,bachelors
1037,486,male,1,30-45,hs
1038,2668,male,0,30-45,hs
1039,307,male,0,30-45,hs
1040,641,male,0,30-45,bachelors
1041,3880,female,1,Over 60,bachelors
1042,2603,female,0,45-60,bachelors
1043,331,male,0,30-45,bachelors
1044,3836,female,1,30-45,bachelors
1045,968,male,1,18-30,masters
1046,1712,male,0,30-45,professional
1047,431,male,1,30-45,bachelors
1048,1495,male,1,30-45,bachelors
1049,255,male,0,30-45,hs
1050,1982,female,0,18-30,masters
1051,1159,male,0,30-45,hs
1052,1158,female,1,18-30,hs
1053,2118,male,1,30-45,professional
1054,1231,male,0,30-45,bachelors
1055,1227,male,0,18-30,bachelors
1056,2907,male,0,18-30,hs
1057,1015,male,0,30-45,hs
1058,2874,male,0,30-45,hs
1059,3738,male,0,18-30,masters
1060,917,male,0,Under 18,hs
1061,2845,female,1,18-30,hs
1062,2646,male,0,18-30,hs
1063,3100,female,0,45-60,professional
1064,912,male,0,18-30,hs
1065,3861,male,0,30-45,hs
1066,1999,female,0,18-30,some
1067,651,male,0,30-45,masters
1068,249,female,0,30-45,bachelors
1069,2809,male,0,30-45,professional
1070,3030,male,0,18-30,masters
1071,448,male,0,18-30,bachelors
1072,3486,male,0,18-30,hs
1073,1532,male,0,30-45,bachelors
1074,2819,male,1,18-30,hs
1075,3273,male,0,30-45,masters
1076,1107,male,0,18-30,hs
1077,3183,female,0,18-30,masters
1078,3132,female,1,45-60,bachelors
1079,2772,male,0,30-45,hs
1080,3240,male,1,30-45,hs
1081,994,male,0,18-30,professional
1082,64,male,0,30-45,masters
1083,1674,female,0,30-45,bachelors
1084,437,male,0,30-45,bachelors
1085,1493,female,0,30-45,bachelors
1086,786,male,0,45-60,hs
1087,979,female,1,18-30,bachelors
1088,1382,male,1,45-60,bachelors
1089,3407,female,0,18-30,hs
1090,795,female,1,45-60,bachelors
1091,2640,male,1,30-45,bachelors
1092,3604,male,0,30-45,bachelors
1093,383,male,0,30-45,hs
1094,1912,male,0,,some
1095,2238,male,0,18-30,hs
1096,2093,male,0,18-30,some
1097,3018,male,0,18-30,hs
1098,767,male,1,18-30,masters
1099,3410,male,0,45-60,professional
1100,3794,male,1,45-60,bachelors
1101,2736,male,0,18-30,bachelors
1102,745,male,0,18-30,hs
1103,2270,male,0,18-30,hs
1104,2875,male,0,30-45,hs
1105,221,female,0,30-45,bachelors
1106,1210,male,0,18-30,hs
1107,749,male,1,30-45,bachelors
1108,97,male,0,30-45,hs
1109,1768,male,0,30-45,hs
1110,3623,male,0,18-30,professional
1111,105,female,0,30-45,masters
1112,748,male,0,30-45,bachelors
1113,3595,male,0,18-30,bachelors
1114,2510,male,0,30-45,bachelors
1115,763,male,0,30-45,hs
1116,2925,male,0,30-45,masters
1117,2929,male,0,18-30,bachelors
1118,1271,male,0,18-30,bachelors
1119,1259,male,0,30-45,bachelors
1120,390,male,0,30-45,masters
1121,1856,male,0,18-30,hs
1122,1522,female,0,45-60,hs
1123,66,male,0,18-30,masters
1124,2122,male,0,30-45,bachelors
1125,1144,female,1,30-45,hs
1126,3451,female,1,30-45,some
1127,2551,male,0,30-45,bachelors
1128,896,male,0,18-30,hs
1129,3905,female,0,45-60,masters
1130,734,male,0,18-30,bachelors
1131,2724,male,0,30-45,bachelors
1132,2485,female,0,18-30,masters
1133,681,male,0,30-45,hs
1134,222,male,0,30-45,hs
1135,3157,male,0,30-45,hs
1136,2086,male,0,18-30,bachelors
1137,832,female,0,30-45,bachelors
1138,1687,male,0,18-30,hs
1139,3514,female,0,30-45,hs
1140,3178,female,0,45-60,masters
1141,1279,male,0,18-30,bachelors
1142,341,female,1,45-60,bachelors
1143,2018,male,0,30-45,masters
1144,2419,male,0,30-45,bachelors
1145,1879,female,0,30-45,professional
1146,250,male,0,18-30,masters
1147,3212,male,0,30-45,masters
1148,2635,female,0,18-30,bachelors
1149,215,male,0,30-45,hs
1150,3920,female,0,30-45,masters
1151,3529,female,1,45-60,bachelors
1152,3041,male,0,18-30,hs
1153,252,female,0,30-45,hs
1154,450,female,0,18-30,bachelors
1155,2735,male,1,45-60,professional
1156,551,male,0,18-30,hs
1157,3884,male,0,18-30,professional
1158,752,male,0,18-30,masters
1159,3686,male,0,30-45,hs
1160,2696,male,0,18-30,bachelors
1161,2768,female,0,30-45,hs
1162,1235,male,0,30-45,bachelors
1163,1138,male,0,30-45,bachelors
1164,57,male,0,18-30,masters
1165,263,male,0,45-60,bachelors
1166,600,male,0,18-30,bachelors
1167,2546,male,1,18-30,professional
1168,211,male,0,30-45,bachelors
1169,1139,male,1,30-45,professional
1170,3857,male,0,30-45,professional
1171,3078,male,0,18-30,professional
1172,838,female,0,45-60,hs
1173,1755,male,0,18-30,bachelors
1174,2026,female,1,18-30,hs
1175,893,female,1,30-45,hs
1176,1679,male,0,30-45,bachelors
1177,3155,female,0,30-45,masters
1178,1219,female,0,45-60,hs
1179,1467,female,0,30-45,bachelors
1180,675,female,1,18-30,some
1181,1764,male,0,45-60,some
1182,3711,female,0,30-45,masters
1183,3823,male,0,18-30,masters
1184,3471,male,0,18-30,hs
1185,3929,female,1,45-60,hs
1186,2462,female,0,45-60,bachelors
1187,1425,male,0,30-45,professional
1188,3067,male,0,30-45,professional
1189,2647,male,0,18-30,bachelors
1190,1055,male,0,45-60,professional
1191,2837,female,1,30-45,hs
1192,758,male,1,30-45,masters
1193,2159,male,0,Over 60,professional
1194,502,female,0,30-45,hs
1195,1189,male,0,18-30,professional
1196,2976,male,0,18-30,hs
1197,1048,male,0,30-45,professional
1198,1379,male,0,18-30,bachelors
1199,3777,male,0,30-45,masters
1200,1791,male,0,30-45,hs
1201,3726,female,1,45-60,professional
1202,901,female,0,30-45,bachelors
1203,3430,female,0,18-30,bachelors
1204,1746,female,0,30-45,hs
1205,1124,female,1,30-45,bachelors
1206,1591,male,0,Under 18,some
1207,1420,female,0,18-30,bachelors
1208,645,female,0,18-30,professional
1209,707,female,0,18-30,bachelors
1210,863,male,0,18-30,bachelors
1211,3587,female,0,18-30,masters
1212,1351,female,0,30-45,bachelors
1213,2417,female,0,45-60,masters
1214,1181,male,0,45-60,bachelors
1215,1038,male,0,18-30,masters
1216,3810,male,1,18-30,bachelors
1217,3377,male,0,30-45,professional
1218,497,male,0,18-30,professional
1219,811,male,0,30-45,hs
1220,3779,male,0,18-30,bachelors
1221,884,female,1,30-45,hs
1222,3001,male,1,18-30,bachelors
1223,3017,male,0,18-30,hs
1224,538,male,0,30-45,hs
1225,659,female,1,30-45,professional
1226,845,female,1,30-45,bachelors
1227,2856,female,0,30-45,bachelors
1228,3500,female,1,30-45,bachelors
1229,771,male,0,30-45,hs
1230,593,female,1,30-45,bachelors
1231,3174,male,0,18-30,bachelors
1232,1114,male,0,30-45,professional
1233,1949,female,1,18-30,hs
1234,1909,male,0,18-30,bachelors
1235,3747,male,0,18-30,masters
1236,402,male,0,30-45,professional
1237,3274,male,1,30-45,bachelors
1238,3200,male,1,30-45,professional
1239,3131,male,0,18-30,bachelors
1240,1497,male,0,18-30,masters
1241,3444,female,0,18-30,hs
1242,2234,female,1,30-45,professional
1243,484,male,0,18-30,bachelors
1244,2865,male,1,18-30,bachelors
1245,1391,female,0,30-45,bachelors
1246,3122,male,1,18-30,hs
1247,2075,male,0,45-60,doctorate
1248,1186,female,1,45-60,bachelors
1249,2897,female,0,30-45,professional
1250,1400,female,0,18-30,hs
1251,1865,male,0,18-30,hs
1252,447,male,0,30-45,masters
1253,1257,male,0,30-45,masters
1254,2375,male,0,18-30,bachelors
1255,2766,male,0,18-30,bachelors
1256,2659,female,0,18-30,bachelors
1257,943,male,0,30-45,bachelors
1258,1408,female,0,18-30,masters
1259,3679,male,0,18-30,bachelors
1260,2434,male,0,30-45,hs
1261,1640,male,0,30-45,professional
1262,1118,female,1,18-30,professional
1263,3964,male,0,Under 18,some
1264,1026,female,1,30-45,bachelors
1265,759,female,0,30-45,hs
1266,689,male,0,18-30,bachelors
1267,3684,female,0,30-45,hs
1268,2326,female,0,45-60,bachelors
1269,3734,male,0,30-45,bachelors
1270,3293,male,0,30-45,masters
1271,210,male,1,30-45,professional
1272,114,male,0,18-30,masters
1273,155,male,0,,hs
1274,2896,female,0,18-30,bachelors
1275,638,other,0,18-30,bachelors
1276,3141,female,0,18-30,masters
1277,2113,male,0,18-30,bachelors
1278,3627,male,1,30-45,masters
1279,46,male,0,18-30,bachelors
1280,2243,female,0,18-30,bachelors
1281,1023,female,0,30-45,professional
1282,1183,male,0,18-30,bachelors
1283,631,male,0,30-45,masters
1284,731,male,0,18-30,masters
1285,224,male,0,18-30,hs
1286,1536,male,0,30-45,professional
1287,3270,male,0,18-30,bachelors
1288,1116,female,0,18-30,hs
1289,682,female,0,30-45,professional
1290,2536,female,0,18-30,hs
1291,2652,female,0,18-30,bachelors
1292,1317,female,0,18-30,hs
1293,1692,male,0,18-30,masters
1294,188,female,1,30-45,hs
1295,2487,female,1,Under 18,bachelors
1296,2729,male,0,30-45,masters
1297,801,male,0,18-30,hs
1298,2150,female,0,18-30,bachelors
1299,472,female,0,18-30,bachelors
1300,3002,male,1,18-30,bachelors
1301,2005,male,0,18-30,hs
1302,3787,male,0,30-45,professional
1303,568,male,0,18-30,masters
1304,181,male,0,30-45,bachelors
1305,3484,female,1,30-45,bachelors
1306,2224,male,0,18-30,hs
1307,3758,female,0,18-30,bachelors
1308,25,male,0,30-45,hs
1309,1750,male,0,30-45,bachelors
1310,2483,female,0,Over 60,hs
1311,400,male,0,18-30,professional
1312,1244,male,1,18-30,bachelors
1313,820,male,0,30-45,bachelors
1314,886,female,0,18-30,bachelors
1315,3103,female,1,18-30,bachelors
1316,1869,male,0,18-30,bachelors
1317,1486,female,1,18-30,hs
1318,3752,female,1,30-45,hs
1319,2368,male,0,30-45,bachelors
1320,314,female,0,18-30,hs
1321,1598,female,1,30-45,hs
1322,881,male,0,30-45,masters
1323,3028,male,0,30-45,masters
1324,3281,male,0,30-45,masters
1325,189,male,0,30-45,masters
1326,1362,male,0,18-30,masters
1327,350,male,0,30-45,masters
1328,626,female,1,30-45,bachelors
1329,2080,male,0,18-30,bachelors
1330,3877,female,1,30-45,bachelors
1331,3176,female,1,18-30,bachelors
1332,3468,female,1,18-30,bachelors
1333,1157,male,0,18-30,hs
1334,2649,male,0,30-45,hs
1335,3125,male,0,30-45,masters
1336,558,male,0,30-45,bachelors
1337,1995,male,0,30-45,professional
1338,2737,male,1,18-30,masters
1339,348,male,0,30-45,hs
1340,3974,female,1,18-30,hs
1341,3145,male,0,30-45,hs
1342,2185,male,0,30-45,bachelors
1343,2382,male,0,30-45,hs
1344,3319,male,1,30-45,bachelors
1345,3119,male,1,18-30,bachelors
1346,2533,male,0,18-30,professional
1347,2100,male,0,18-30,masters
1348,1793,male,0,18-30,bachelors
1349,1202,female,0,30-45,hs
1350,1770,male,0,18-30,hs
1351,3578,female,0,18-30,masters
1352,3839,male,0,30-45,professional
1353,209,male,0,Under 18,hs
1354,1070,male,0,Under 18,masters
1355,1381,male,0,18-30,hs
1356,1527,female,1,18-30,hs
1357,2607,female,0,18-30,professional
1358,963,male,0,18-30,masters
1359,2588,male,0,18-30,bachelors
1360,839,female,1,30-45,bachelors
1361,2917,male,0,30-45,doctorate
1362,3248,male,0,30-45,bachelors
1363,1885,male,0,18-30,hs
1364,1239,female,0,30-45,professional
1365,1112,female,0,18-30,bachelors
1366,2126,female,1,30-45,bachelors
1367,2176,male,1,18-30,bachelors
1368,173,male,1,18-30,bachelors
1369,3232,male,0,18-30,masters
1370,1715,female,0,18-30,masters
1371,2862,male,1,30-45,masters
1372,2538,male,0,30-45,bachelors
1373,1334,female,0,30-45,masters
1374,710,male,0,18-30,bachelors
1375,282,female,0,30-45,hs
1376,65,male,0,Under 18,hs
1377,3413,female,0,30-45,professional
1378,1058,male,0,30-45,professional
1379,3606,male,0,30-45,bachelors
1380,2188,female,0,45-60,hs
1381,1660,male,0,30-45,professional
1382,3441,female,1,30-45,masters
1383,910,male,0,18-30,bachelors
1384,1214,male,0,30-45,masters
1385,1440,female,1,18-30,bachelors
1386,1269,male,0,45-60,bachelors
1387,3224,male,0,18-30,hs
1388,1380,female,0,18-30,masters
1389,130,male,0,30-45,hs
1390,2889,male,0,30-45,hs
1391,2583,male,0,30-45,professional
1392,2470,female,1,45-60,bachelors
1393,2200,female,0,18-30,hs
1394,1656,male,0,18-30,bachelors
1395,1738,male,0,30-45,masters
1396,3817,male,0,30-45,professional
1397,3115,male,0,30-45,hs
1398,3819,female,0,30-45,hs
1399,2265,female,0,30-45,bachelors
1400,1809,female,0,30-45,masters
1401,2542,male,0,18-30,bachelors
1402,1132,male,0,30-45,bachelors
1403,3466,male,0,18-30,professional
1404,36,male,0,30-45,hs
1405,1065,male,0,18-30,bachelors
1406,2948,male,0,18-30,professional
1407,3406,male,0,30-45,hs
1408,712,male,1,18-30,doctorate
1409,1338,female,0,18-30,bachelors
1410,841,male,1,30-45,bachelors
1411,3359,female,0,45-60,hs
1412,1994,male,0,18-30,bachelors
1413,3354,female,1,30-45,hs
1414,2786,male,0,18-30,bachelors
1415,2666,male,0,30-45,bachelors
1416,1324,male,0,45-60,bachelors
1417,1846,female,0,18-30,bachelors
1418,2582,female,1,18-30,bachelors
1419,1533,male,0,45-60,masters
1420,3121,male,1,30-45,hs
1421,3143,female,1,18-30,hs
1422,3717,male,1,Under 18,hs
1423,1215,female,0,45-60,masters
1424,699,male,1,30-45,hs
1425,532,male,0,45-60,masters
1426,2653,female,0,45-60,professional
1427,3098,female,1,45-60,masters
1428,3021,male,0,18-30,professional
1429,389,female,0,30-45,bachelors
1430,744,male,0,18-30,masters
1431,223,male,0,30-45,professional
1432,741,male,0,45-60,bachelors
1433,1238,male,0,18-30,hs
1434,2072,female,1,18-30,hs
1435,518,male,0,18-30,hs
1436,3269,male,1,30-45,hs
1437,284,female,0,30-45,bachelors
1438,2995,male,1,30-45,bachelors
1439,49,male,0,18-30,professional
1440,804,male,0,30-45,bachelors
1441,3638,male,0,30-45,professional
1442,519,male,0,30-45,professional
1443,2101,male,0,30-45,hs
1444,1332,female,0,45-60,hs
1445,1942,male,0,30-45,hs
1446,334,male,0,18-30,masters
1447,80,male,0,30-45,masters
1448,3370,female,0,18-30,bachelors
1449,1104,male,0,30-45,hs
1450,281,male,0,30-45,masters
1451,3142,male,0,18-30,bachelors
1452,1258,male,0,18-30,professional
1453,1853,male,0,30-45,hs
1454,1398,male,0,18-30,bachelors
1455,2851,female,0,30-45,bachelors
1456,702,female,0,18-30,bachelors
1457,1819,female,0,Over 60,some
1458,1725,female,0,18-30,bachelors
1459,2167,male,0,45-60,professional
1460,1320,female,0,30-45,masters
1461,3875,male,0,18-30,bachelors
1462,2941,female,0,45-60,professional
1463,2835,male,0,18-30,professional
1464,2486,male,0,45-60,bachelors
1465,1059,female,0,18-30,hs
1466,2718,male,0,Under 18,some
1467,126,male,0,18-30,bachelors
1468,3572,male,0,18-30,hs
1469,3303,male,0,30-45,bachelors
1470,2790,male,0,18-30,masters
1471,4010,female,0,30-45,bachelors
1472,1649,male,0,18-30,professional
1473,2826,female,0,45-60,bachelors
1474,240,male,0,18-30,bachelors
1475,3417,male,0,30-45,professional
1476,859,male,0,30-45,bachelors
1477,3765,male,0,30-45,bachelors
1478,476,female,0,30-45,hs
1479,1292,male,0,18-30,masters
1480,2057,male,0,30-45,bachelors
1481,2620,male,0,45-60,masters
1482,2852,female,0,30-45,masters
1483,830,male,0,18-30,hs
1484,889,male,0,30-45,bachelors
1485,1758,female,0,18-30,hs
1486,359,male,0,18-30,doctorate
1487,2730,female,0,18-30,masters
1488,3392,male,1,Under 18,bachelors
1489,1934,male,0,45-60,professional
1490,1971,male,1,18-30,bachelors
1491,1346,male,0,30-45,bachelors
1492,1523,male,0,30-45,bachelors
1493,2953,female,0,30-45,hs
1494,391,male,0,18-30,bachelors
1495,1137,female,0,45-60,hs
1496,2804,male,0,30-45,masters
1497,1771,male,0,18-30,hs
1498,999,male,0,30-45,bachelors
1499,310,male,0,18-30,bachelors
1500,730,female,0,18-30,bachelors
1501,3234,female,0,18-30,bachelors
1502,2788,male,0,30-45,bachelors
1503,1263,female,0,30-45,bachelors
1504,2109,male,0,30-45,masters
1505,1713,female,0,18-30,hs
1506,2423,female,0,18-30,hs
1507,3939,male,1,18-30,masters
1508,3671,male,0,18-30,hs
1509,2519,male,1,18-30,masters
1510,1559,male,0,30-45,bachelors
1511,1904,male,0,18-30,bachelors
1512,789,female,0,18-30,bachelors
1513,1194,female,0,18-30,hs
1514,1325,male,0,18-30,hs
1515,3214,male,0,18-30,hs
1516,1225,female,0,18-30,hs
1517,109,male,0,18-30,hs
1518,2288,female,0,18-30,bachelors
1519,2834,male,0,30-45,masters
1520,3840,female,0,18-30,bachelors
1521,2028,female,0,18-30,bachelors
1522,2843,female,0,18-30,bachelors
1523,3845,female,0,18-30,bachelors
1524,3367,female,0,18-30,bachelors
1525,3802,female,0,18-30,bachelors
1526,2006,female,0,18-30,bachelors
1527,3460,female,0,18-30,bachelors
1528,625,female,0,18-30,bachelors
1529,1453,female,0,18-30,bachelors
1530,1582,female,0,18-30,masters
1531,835,female,0,18-30,bachelors
1532,1566,female,0,18-30,hs
1533,3687,female,0,,hs
1534,1485,female,0,18-30,hs
1535,2174,female,0,18-30,bachelors
1536,2360,female,1,18-30,bachelors
1537,3299,female,0,18-30,hs
1538,2745,female,0,18-30,hs
1539,2750,female,0,18-30,bachelors
1540,774,female,1,18-30,bachelors
1541,721,female,0,18-30,bachelors
1542,2177,female,1,18-30,bachelors
1543,2899,male,1,18-30,professional
1544,2393,female,0,30-45,bachelors
1545,1986,female,0,18-30,bachelors
1546,1583,female,1,18-30,bachelors
1547,2370,female,0,18-30,bachelors
1548,3701,female,0,,hs
1549,3323,male,0,Under 18,some
1550,1519,female,0,18-30,some
1551,1891,female,0,18-30,bachelors
1552,1457,female,0,18-30,hs
1553,1545,female,0,,some
1554,696,female,0,18-30,hs
1555,2369,female,1,18-30,hs
1556,701,female,0,18-30,bachelors
1557,3988,male,1,18-30,hs
1558,2210,female,1,30-45,hs
1559,687,male,0,18-30,hs
1560,904,male,0,30-45,hs
1561,2007,female,0,18-30,hs
1562,3383,female,0,18-30,bachelors
1563,2293,male,0,18-30,some
1564,3335,male,0,,bachelors
1565,3582,male,0,18-30,bachelors
1566,3589,male,0,18-30,hs
1567,697,male,1,30-45,masters
1568,2508,female,0,18-30,hs
1569,2458,male,1,30-45,professional
1570,2373,male,1,18-30,professional
1571,2315,male,0,,professional
1572,93,male,0,18-30,professional
1573,561,male,0,45-60,bachelors
1574,3645,female,0,18-30,bachelors
1575,2973,female,0,18-30,hs
1576,2346,female,0,18-30,bachelors
1577,2251,female,0,18-30,masters
1578,2981,male,0,18-30,bachelors
1579,3345,female,0,45-60,masters
1580,3762,male,0,18-30,hs
1581,2587,female,0,18-30,bachelors
1582,3342,male,1,18-30,hs
1583,3333,male,1,,hs
1584,4019,female,1,,bachelors
1585,2575,female,0,18-30,bachelors
1586,3397,male,0,30-45,bachelors
1587,2289,female,0,18-30,bachelors
1588,4000,female,1,18-30,hs
1589,3368,female,1,18-30,bachelors
1590,3797,female,0,18-30,hs
1591,1563,female,0,18-30,hs
1592,1580,female,0,18-30,hs
1593,3937,female,0,18-30,bachelors
1594,416,female,0,18-30,hs
1595,3580,female,0,Under 18,hs
1596,3546,female,0,18-30,hs
1597,684,female,0,18-30,masters
1598,3798,female,0,18-30,hs
1599,3573,female,0,18-30,hs
1600,3556,female,0,18-30,bachelors
1601,3079,female,0,18-30,bachelors
1602,3461,female,1,18-30,bachelors
1603,2372,female,0,18-30,hs
1604,3330,female,0,18-30,bachelors
1605,2347,female,0,18-30,bachelors
1606,3528,male,0,18-30,hs
1607,3835,female,0,18-30,bachelors
1608,2980,male,0,18-30,hs
1609,3796,female,0,18-30,bachelors
1610,1443,female,0,18-30,hs
1611,1558,female,0,18-30,hs
1612,3379,female,0,18-30,bachelors
1613,1313,female,0,30-45,bachelors
1614,2433,female,0,30-45,masters
1615,780,female,0,18-30,masters
1616,667,female,0,18-30,bachelors
1617,703,female,1,18-30,bachelors
1618,693,male,0,30-45,bachelors
1619,3841,female,0,18-30,bachelors
1620,4005,male,0,,hs
1621,3160,male,1,45-60,bachelors
1622,2591,male,0,18-30,bachelors
1623,799,female,0,18-30,hs
1624,3331,male,0,18-30,bachelors
1625,3927,female,0,18-30,bachelors
1626,2576,female,0,18-30,hs
1627,3495,female,0,18-30,bachelors
1628,4006,male,0,,hs
1629,3586,female,0,18-30,hs
1630,3585,female,0,18-30,bachelors
1631,2990,female,0,18-30,bachelors
1632,3491,female,0,,hs
1633,2140,male,0,30-45,hs
1634,2095,female,0,30-45,bachelors
1635,3543,male,0,18-30,bachelors
1636,3398,male,0,18-30,hs
1637,3632,male,0,18-30,hs
1638,2040,male,1,18-30,hs
1639,4043,male,0,18-30,hs
1640,708,male,0,,masters
1641,2291,female,0,18-30,hs
1642,1544,male,0,,masters
1643,3588,male,1,18-30,bachelors
1644,3994,male,1,18-30,bachelors
1645,3553,male,1,18-30,bachelors
1646,2823,male,1,18-30,bachelors
1647,3784,male,0,18-30,bachelors
1648,3581,male,1,18-30,bachelors
1649,2041,male,1,18-30,bachelors
1650,2322,male,0,18-30,bachelors
1651,3562,male,0,18-30,bachelors
1652,2191,male,0,18-30,bachelors
1653,3057,female,0,18-30,hs
1654,2254,male,1,18-30,bachelors
1655,3592,male,0,18-30,bachelors
1656,3591,male,0,18-30,bachelors
1657,3944,female,0,18-30,hs
